Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2020-01-02,59.9775,59.9775,59.18,59.6875,67912,23767876
2020-01-03,59.4575,59.0175,58.525,58.775,63605,20577232
2020-01-06,59.3175,59.265,57.8175,58.08,73912,26291248
2020-01-07,60.4425,59.9825,59.0975,59.55,81624,31920576
2020-01-08,60.51,60.095,59.53725,59.94,70240,27724068
2020-01-09,61.482425,60.755,60.21375,60.9625,74146,25544212
2020-01-10,62.1375,61.08,60.9375,61.8325,88189,31646240
2020-01-13,63.2471,62.995,61.6875,61.915,94771,32033804
2020-01-14,62.82,61.82,61.6875,62.565,100708,35957932
2020-01-15,62.172275,61.3925,61.1325,61.9475,84673,26310544
2020-01-16,62.2925,62.2325,61.69375,61.93,70540,28419164
2020-01-17,62.5,62.32,61.8425,62.425,66858,25379056
2020-01-21,62.3225,61.985,61.642575,61.95125,59103,21791700
2020-01-22,63.3975,62.5125,62.25,62.44,76132,23923868
2020-01-23,63.3,63.215,62.0375,62.93,70145,24451444
2020-01-24,64.875,62.62,62.075,64.375,102729,37351356
2020-01-27,60.5625,60.05,58.0575,59.56,127192,47053416
2020-01-28,62.3175,61.9925,60.178575,60.7125,80343,31097604
2020-01-29,62.21,61.385,60.985,61.8475,70764,25945116
2020-01-30,61.5875,61.4525,59.85,60.4025,80282,29050360
2020-01-31,61.1125,59.1075,58.6875,60.9925,108600,37041972
2020-02-03,60.277775,60.0825,58.8625,58.925,73518,25592820
2020-02-04,61.975,61.7825,61.005,61.5075,86750,27154356
2020-02-05,63.1,62.69,61.8525,62.9975,75461,20822008
2020-02-06,63.5625,63.56125,62.22,63.035,65483,21828204
2020-02-07,63.3825,62.8975,62.643,63.16,57213,18975212
2020-02-10,65.75,65.7425,63.075,63.125,138957,52960776
2020-02-11,68.125,66.9725,66.2075,66.83,167142,63855688
2020-02-12,68.2,68.135,67.11185,67.5025,113755,37464472
2020-02-13,68.37,67.695,67.2775,67.5525,160108,52801536
2020-02-14,73.7425,72.4475,71.5,71.815,289382,104192372
2020-02-18,74.3275,74.1425,71.215,71.410875,164870,62188100
2020-02-19,78.8525,78.675,75.3714,75.3725,204300,69433124
2020-02-20,79.08,77.175,74.0875,78.19125,216245,81005036
2020-02-21,76.3,73.5175,72.665,76.0475,221330,76929324
